,title,description_alert,link,published,alert_title,cve_id,description_cve,cvss_score,cwe,cwe_desc,epss_score,vendor,product,versions
1328,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42977,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Push Notifications allows an authorized attacker to elevate privileges locally.,7.8,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00049,Microsoft,Windows Server 2025,['10.0.26100.0']
1329,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-42977,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Push Notifications allows an authorized attacker to elevate privileges locally.,7.8,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),0.00049,Microsoft,Windows Server 2025 (Server Core installation),['10.0.26100.0']
1330,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 10 Version 1607,['10.0.14393.0']
1331,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 10 Version 1809,['10.0.17763.0']
1332,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 10 Version 21H2,['10.0.19044.0']
1333,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 10 Version 22H2,['10.0.19045.0']
1334,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 11 version 23H2,['10.0.22631.0']
1335,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 11 Version 23H2,['10.0.22631.0']
1336,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 11 Version 24H2,['10.0.26100.0']
1337,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 11 Version 25H2,['10.0.26200.0']
1338,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows 11 version 26H1,['10.0.28000.0']
1339,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2012,['6.2.9200.0']
1340,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2012 (Server Core installation),['6.2.9200.0']
1341,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2012 R2,['6.3.9600.0']
1342,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2012 R2 (Server Core installation),['6.3.9600.0']
1343,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2016,['10.0.14393.0']
1344,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2016 (Server Core installation),['10.0.14393.0']
1345,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2019,['10.0.17763.0']
1346,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2019 (Server Core installation),['10.0.17763.0']
1347,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2022,['10.0.20348.0']
1348,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2025,['10.0.26100.0']
1349,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-45608,Out-of-bounds read in Windows DHCP Server allows an authorized attacker to disclose information locally.,6.8,CWE-125,CWE-125: Out-of-bounds Read,0.00049,Microsoft,Windows Server 2025 (Server Core installation),['10.0.26100.0']
1350,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 10 Version 1809,['10.0.17763.0']
1351,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 10 Version 21H2,['10.0.19044.0']
1352,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 10 Version 22H2,['10.0.19045.0']
1353,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 11 version 23H2,['10.0.22631.0']
1354,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 11 Version 23H2,['10.0.22631.0']
1355,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 11 Version 24H2,['10.0.26100.0']
1356,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 11 Version 25H2,['10.0.26200.0']
1357,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows 11 version 26H1,['10.0.28000.0']
1358,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows Server 2019,['10.0.17763.0']
1359,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows Server 2019 (Server Core installation),['10.0.17763.0']
1360,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows Server 2022,['10.0.20348.0']
1361,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows Server 2025,['10.0.26100.0']
1362,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-48563,Heap-based buffer overflow in Remote Desktop Client allows an unauthorized attacker to execute code over a network.,7.5,CWE-416,CWE-416: Use After Free,0.00078,Microsoft,Windows Server 2025 (Server Core installation),['10.0.26100.0']
1363,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows 10 Version 1607,['10.0.14393.0']
1364,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows 11 version 22H2,['10.0.22621.0']
1365,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows Server 2012,['6.2.9200.0']
1366,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows Server 2012 (Server Core installation),['6.2.9200.0']
1367,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows Server 2012 R2,['6.3.9600.0']
1368,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows Server 2012 R2 (Server Core installation),['6.3.9600.0']
1369,Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),"De multiples vulnérabilités ont été découvertes dans Microsoft Windows. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance.",https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0728/,"Wed, 10 Jun 2026 00:00:00 +0000",Multiples vulnérabilités dans Microsoft Windows (10 juin 2026),CVE-2026-50508,Exposure of sensitive information to an unauthorized actor in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,6.5,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,0.00076,Microsoft,Windows Server 2016,['10.0.14393.0']
